business_id,topic_1,topic_2,topic_3
wMbi9wthv6GXtCKPJAtZAQ,0.0,0.0,0.0
uxSDMsU3uP88Dh454bUa7A,0.0,0.0,0.0
r6tNDARvVhHcRD88DEND0Q,0.0,0.0,0.0
9IzoTKK8eVdbP20ZPNZOtA,0.0,0.0,0.0
M4372_M6P0O6jhwPdVcHOg,0.5746926318788765,0.6335553388222404,0.5779791014324782
Am5KWKID6nCqWGWgpzrPQw,0.0,0.0,0.0
RNrPLdI7XJFIJqwr3E-6rA,0.0,0.0,0.0
qDM1IuspbAvT5XoJb3Zf8g,0.0,0.0,0.0
EpAXhhvS-8U9aG2LlAr5WA,1.1197165212075486,0.5041644132939992,0.5176334200761579
xlMgaPOpd_99SFTuOtDH0A,0.5125024385300927,0.4433904008932089,0.35269300521992164
byANEA1R33yA9xDOn94fyw,0.8548151463580413,0.5958594524708608,0.568618056850517
zWVSNGmW2O1iN7PEViyK5A,0.831524315637009,0.7363804302463328,0.7284011489169142
__fyRzU8kL6HkVV3wgxfmQ,0.0,0.0,0.0
GgocFk6T_aU0VCk8PLiSEQ,0.0,0.0,0.0
YlXLRk1EoltRbBQBLZCo-A,0.6171518242692547,0.4587570534111537,0.4024057092950005
p4vxD1PkBmqm5L9NISTPFw,0.31799342195432195,0.5138869738486617,0.3682531769716052
xgcVMrwfGjugeR1Nmj6Nww,0.0,0.0,0.0
wGL1O5ZAxeag8YsCTkhvdw,0.0,0.0,0.0
s0bnt-Za1jJq1PXbX2YBbw,0.0,0.0,0.0
gimpD2HlgwC6maV7V43VEw,0.0,0.0,0.0
bBDk37NRCuZndzgDG5j1Tw,0.2666987249942024,0.5217644724855189,0.4180770555753436
Vtb9t34qQQmv4yrck9pREw,0.0,0.0,0.0
hYde-6nqWyffyshPC55KKQ,0.0,0.0,0.0
7hdEAII1LHvU9WWiyo2l_g,0.5942442138408037,0.6153279147527642,0.3912711450183216
xJ_L2sJN1zk3VDpZELrV_Q,0.3112455064246122,0.4978843183777512,0.3800602060822931
-yEFjBrxf2r_BQzRnczzdw,1.2475241160003667,0.5961967152657335,0.4950546816619967
q_c2ZvPJJxYEFPoWMKY2vQ,0.26275071830763186,0.3148943973186517,0.40259452969840054
HTiupfkYLtdXByDPG8z7KA,0.8803959112279095,0.42025008227367644,0.9956142275350274
83VNhMl1Jrzw9f5dBf3BYg,0.0,0.0,0.0
lSPeT8VY7ytY9BEe1wWcLA,0.0,0.0,0.0
6sP5Ic6hgW1Pu_TIzjQnVg,0.0,0.0,0.0
cB65Ezz9-FewdTiHtT84jg,0.0,0.0,0.0
BCSofuQwu1VE8wjzDaQ3qQ,0.0,0.0,0.0
B5kbcJs8FlS0oF-moPJ6NA,0.0,0.0,0.0
sCr3A1IpKuifofjoJo0v9Q,0.0,0.0,0.0
05ODI64RZUWNLu84PerxLw,0.0,0.0,0.0
zv92BYJH09YjFQOtSyYp-A,0.2957788552762393,0.24438398426042587,0.4092534868973127
kCLcB-odo1ndX-7tY6s_iA,0.9302793482613563,0.8465400688233203,0.767417839088314
TymsDO3vlCSoKVhuceolnA,0.0,0.0,0.0
oq3X84QyoUC8tLDyOJUXRQ,0.7566001801977174,0.7012362212160991,0.7411731414644942
HfcveKmEBGQo-Sp9CGiyHA,0.0,0.0,0.0
s913G_9CYXcP5Fzu7kZZsw,0.5042989139226947,0.6383246924119298,0.46068726780629615
LtqDJTBn5EtcJFTiumScjQ,0.0,0.0,0.0
Zo2Zp89WnaLKtlFuDaYp3A,0.0,0.0,0.0
gFE-uZ2CnS6Bdr_3-RM1WQ,0.0,0.0,0.0
OxICxqqF0ARE4Jsze60EAw,0.0,0.0,0.0
98xak1WOfnQVdVsulJLqPg,0.6803727917404679,0.5668424740972328,0.50550829220718
-XWjcLQ741sWrNNkGzkdpA,0.0,0.0,0.0
Z6-PTYQ4RbJByiauT5T2MA,0.0,0.0,0.0
KGB3aU5Q_xIDpvcHNq32wQ,0.0,0.0,0.0
oiiTuyoAALAeNhOV6T-i5w,0.0,0.0,0.0
ixRdNNWfAX5hNAtrCLAscg,0.0,0.0,0.0
lUCaqKKa8QLhE2BK9u9vQQ,0.0,0.0,0.0
GvRP6TlAc_Q4b80TbSWL7w,1.3041332546397033,0.7699888002485207,0.585129920599859
Sjj8ZEvBZdjDYMJH7nBZmw,0.0,0.0,0.0
D7Wv_B7GBbrx-EDfgxDwRA,0.34453840768725486,0.29017537132920423,0.46664968622965913
im-g2IeVtrNOqlFXc0QUhg,0.4188372445031201,0.3828357196747203,0.5900158458350053
l5OJVkYwddVF4qhLRJrn7w,0.0,0.0,0.0
DrIGFIi_EB4LGNZH7opJuw,0.6838368710794621,0.5,0.5115388571723549
2POlhGAcAvUOLIzZnv_Unw,0.9706522589173583,0.7949879374078588,0.7335469271980983
Xl2LzZ7AKZA5uSdCmdOluA,0.5880238391185704,0.4967234676694738,0.452135435754635
9Z12FgwIcAnrdLYjGQA5jw,0.0,0.0,0.0
9rT_Zr_A2qYmLaHpSi6eqw,0.5273551639808363,0.7672055016979668,0.7629482811599702
8eTL0O47F6VwwjKPvUB1gg,0.5856319288610383,0.7147895152852786,0.480572611985321
t3Rr8xk_9dSdoZm8sfwCXw,0.0,0.0,0.0
e2BfYiq7HduvAwuuZzzkOg,0.42796724950756027,0.3530866755747147,0.5264604018966373
XQDWifQPvL2R_c3ptJ8D2g,1.6301840258136369,0.8746775375937299,0.7464152008777875
Gg_e8CqCLGo-CmqgCOL5FQ,0.8070252831280227,0.900661592612141,0.6768477282896436
BFOV-cgZ_4Ok9KWmzyDtag,0.48053485287724906,0.46943044460069466,0.5908286798712351
z9gfVrZESgokFRXwkASofA,0.5945522581680265,0.5603772935012866,0.5099093542268097
uAbImvHYRMXzE_LcqA8HkQ,0.0,0.0,0.0
7q2GyT57Mg0QZGWW2g_SGg,0.8203044846867878,0.5329090320158072,0.6685768115253502
S9TEg6rGYDYiJlBuVlkC8Q,1.2758616651800438,0.7401584913973293,0.695656693268809
VR7vnIP0rg1teDUVp6L0qA,0.6582764424757811,0.8926740165404096,0.7697432884059721
xqlbLQDrWQmLZPdnB92Mzg,0.0,0.0,0.0
x1S0jJnBXso-sCHbLLsu7w,0.0,0.0,0.0
kLwtlT276ximPKV6XxFwyA,0.0,0.0,0.0
lHdfE_CktUMW_UfxmcUb5Q,0.9458270381158621,0.5285556624794456,0.4245897986264357
Ir7NOgyO6tRkIL10R_xRZw,0.0,0.0,0.0
vRLIiqmbAswP4DMAvjYj6A,1.5071310535182714,0.6583029418334269,0.6204406083728429
qdyl4luGgxmhyvqHjmrIng,0.0,0.0,0.0
XSIYF7iDDMYgKY26wAhEww,0.0,0.0,0.0
6Z2Q3QjdYqOpN5oyR7rfPg,0.0,0.0,0.0
X72UR4q3Z30BtWExT1id9g,0.0,0.0,0.0
FRRh6g0cpFqO3vMUGTlSMA,0.5645252160883074,0.4303650714931188,0.435612626330821
kPus4tQ0VACjxyf6EyH42w,0.7050991907219005,0.534477770204177,0.5666209354790918
ml_Fo07EBZQ8uSSnvkZb3A,0.8868283188030586,0.8313676752409012,0.6453601992909859
0zAI91qnIh9c0G1c7VjJ0A,0.0,0.0,0.0
N8n_6SyhRN_ebAFkkUfPQg,0.0,0.0,0.0
m-dBv0j_MHKnFC_PJGJDyg,0.0,0.0,0.0
wCNx-EdBkVH24OHDyD-b0A,0.0,0.0,0.0
uSl9H82u9Us5L0aXahMchQ,0.0,0.0,0.0
vH9sC8-8DUXxFa6JqziAlA,0.0,0.0,0.0
jeC-gLw7vmD52JXdgPqxNw,0.0,0.0,0.0
l1CGkZpxkFrdrIz1Xl-bsA,0.39529096270026526,0.3552318148350011,0.48284197070709517
TZX3ZexND_N_cKTaOt_NtA,0.7660345810404806,0.630310009740307,0.5927598033463075
19wvilYB417bpSWrNl19bw,1.2231085667869608,1.1596807640221036,0.7534398736090177
Adq9HEkjkM5qMppiwa7OLg,0.0,0.0,0.0
tnLMp4jhjO4hytdPX0gl5A,0.0,0.0,0.0
YkJ3VdDLrUD4BnocS_blUg,0.0,0.0,0.0
EgH75qPy8uuynLzeILq0Bg,0.0,0.0,0.0
1d26MhxoxduvD69kDS-T1w,0.0,0.0,0.0
vCFIhkndnlmJg5-Uz6N_dQ,0.0,0.0,0.0
hdJlf4YNdDtQA67nXvFeyw,0.0,0.0,0.0
vr7AxduHXDabV5Ha4AlZxw,0.9527791990517378,0.756006850437073,0.664035790484036
Rmv_8JgdZQ439xXMc389Kw,0.0,0.0,0.0
igLKtZ9aDT8911U1xZcuSg,0.0,0.0,0.0
pXEAWKOm-cizRYOFR9u29A,0.550677905317159,0.4052931217333,0.514834780735575
x8uWnj10meTzdBYUxnTstA,0.0,0.0,0.0
ZWtkJlM4Ixvg6McG2M3JnA,0.0,0.0,0.0
eVOT3pM2O82COaSKk-PbQQ,0.0,0.0,0.0
0j8tCTxPZv69pbvnMxSpcg,0.8630214961771124,0.6570392615579294,0.6204032394013995
H8LOyk0fGXbb0cg5ZotDxQ,0.0,0.0,0.0
wzkK4F47eBVEjXPXX3j5fw,0.0,0.0,0.0
OvIcMyDusI8acIjTaEj0Gw,0.0,0.0,0.0
hhoF0oNZaSY-G4a6jkNpDg,0.0,0.0,0.0
OixAX9U7ukSgEc8SIzScow,0.0,0.0,0.0
1m1JtJ-qJAYO0_fjZ58YLQ,0.0,0.0,0.0
UaW3eH2RQAW_dhL9pD-NpA,0.0,0.0,0.0
KTr6cmSIKc580LPa0exWZw,0.0,0.0,0.0
NI2r3t73mw-BjfWpTA3Bhw,0.0,0.0,0.0
svd-Hr6EmIWP2IjqNbplRQ,0.0,0.0,0.0
UBu451W5-yxYQenrdkOKIQ,1.3557175988763819,0.6761792066608353,0.6798418903415354
MXB6G0ghmjQnLGNCJzgpxQ,0.0,0.0,0.0
vgVQFufjuqDaHj19ntOiFw,0.5431260823467503,0.9035638046971264,0.4513702550722578
L0djNMuVOKtCadcyGvlr0w,0.5797523678469474,0.6595585930390444,0.6425499947449989
_WeKQLCZ_oWlJ6Tcql0n-Q,0.0,0.0,0.0
EYhVWUVINZKmPxefuw8sNw,0.0,0.0,0.0
1fskdDGn3qrSgZy7ggjOrA,0.0,0.0,0.0
a6rqkgal22YR1KJC01EdaQ,0.4248659330988714,0.5958527807957055,0.42155018353581736
Akhq4AKxKRDPa6BHpiSEVQ,0.843115441203894,0.5230547054884584,0.4730850454106072
t_lzZWjLB5fcFzqB730VcA,0.0,0.0,0.0
u8_7zI8VPgAaoGDdXq--oQ,0.7056899016367983,0.6021691978852747,0.5705068026976294
F0IJdiby0KQx_jux29L52g,0.663912415216121,0.6484710214373616,0.5216948600244291
eNgzDSbaJifRCbuktv_DNA,0.0,0.0,0.0
oAUi0mz8MTbBIzGKK1AyWA,1.116890944038189,1.1218665683531344,0.5759550476821184
_LjDXIOu5ZkTJDj5lGDgtw,0.0,0.0,0.0
uygj0IIkgxkW9jBx0Jo8Bg,1.253314163993631,1.0336535472877066,0.42749810276918415
89rZmB3JZkBsBpsRRZDi3g,0.0,0.0,0.0
ra8gsMEo0i5mlO_169Tygg,0.0,0.0,0.0
7l9Tw1GYrVR9-aJOOh9q7Q,0.0,0.0,0.0
5nzSRgmvFH52-No1VkcSdw,0.0,0.0,0.0
-SabPkd-UbdVjg2t1m5vqg,0.0,0.0,0.0
cRydAKjSpYWF7EXkcncC0w,0.4332404652206056,0.48867207326556,0.4295911789344818
kEgXzH36Wv-xD_ddUHMFfA,0.0,0.0,0.0
Er0syvl9sbjafEwxriw5qg,0.0,0.0,0.0
29ljJsh9029okll_6YZ3iw,0.0,0.0,0.0
301VZvZvjGes5Dxu255Gsw,0.0,0.0,0.0
uP7ojXytz8q7YZbQLNibow,0.0,0.0,0.0
cSZnnnu92IIfmm25JGAtZw,0.0,0.0,0.0
